RAT,Popularity,BS,IGS,PAC,SHO,Price_num
60,2,297,1375,65,58,600.0
60,4,354,913,59,59,1000.0
60,2,342,959,59,60,450.0
60,-1,340,812,62,52,900.0
60,5,335,826,63,60,850.0
60,0,321,1489,58,50,800.0
60,3,277,1316,30,35,3900.0
60,0,347,1606,53,56,1900.0
60,1,336,812,59,57,700.0
60,0,342,1603,73,45,950.0
60,6,357,1670,85,59,3000.0
60,1,356,1660,57,51,4100.0
60,1,332,805,58,55,700.0
60,-1,334,709,62,58,9900.0
60,1,281,1323,69,22,8000.0
60,1,343,865,60,59,700.0
60,-1,340,1549,76,40,900.0
60,-1,310,1453,54,35,2400.0
60,0,339,754,62,56,1000.0
60,1,344,1568,71,53,650.0
60,4,339,1552,74,57,700.0
60,-3,352,1677,66,56,900.0
60,0,344,1553,71,58,700.0
60,1,288,1319,56,28,650.0
60,2,287,1371,46,27,2100.0
60,1,356,1634,70,49,1500.0
60,1,317,1412,85,50,9300.0
60,6,314,1458,59,34,2000.0
60,3,331,1548,64,48,700.0
60,1,346,1638,60,59,900.0
60,-1,327,1501,75,49,2400.0
60,1,346,1673,54,56,4900.0
60,6,358,1636,84,58,2200.0
60,2,340,746,60,60,700.0
60,1,343,1664,66,56,700.0
60,0,325,1494,72,59,10000.0
60,0,338,1603,74,59,650.0
60,0,284,1323,50,26,700.0
60,1,348,1660,69,52,2000.0
60,0,321,652,58,56,650.0
60,0,367,1725,63,59,600.0
60,-1,334,663,62,59,700.0
60,0,332,1544,71,56,650.0
60,2,331,1505,84,31,550.0
60,0,336,1555,78,58,850.0
60,1,334,652,60,62,1400.0
60,2,348,1641,75,53,5000.0
60,3,332,1546,60,39,6400.0
60,-1,329,654,63,59,3100.0
60,0,325,1562,65,56,10000.0
60,2,308,1451,72,52,1100.0
60,-1,331,694,60,61,1400.0
60,1,293,1372,59,22,700.0
60,2,333,1563,68,44,700.0
60,1,328,1513,76,33,700.0
60,1,283,1345,41,31,650.0
60,12,293,1330,61,23,1100.0
60,5,340,1589,83,48,10000.0
60,2,315,1564,64,65,9900.0
60,1,311,637,60,59,1200.0
60,2,322,1535,62,59,10000.0
60,2,317,1499,71,49,700.0
60,2,345,1620,74,44,550.0
60,2,339,1559,73,44,700.0
60,-2,332,1525,70,59,900.0
60,2,331,1560,65,47,850.0
60,3,351,1676,53,60,950.0
60,1,302,1394,63,23,650.0
60,7,326,669,61,58,850.0
60,3,318,1541,61,52,700.0
60,0,300,1401,70,47,850.0
60,0,334,1567,72,55,1100.0
60,-3,305,1451,53,65,10000.0
60,-3,283,1308,55,21,10000.0
60,1,319,676,60,61,1500.0
60,-2,336,1567,72,42,1500.0
60,0,310,1426,58,32,500.0
60,1,296,1350,64,27,650.0
60,2,301,1387,53,26,2000.0
60,3,331,1524,67,38,800.0
60,3,318,1418,68,30,800.0
60,0,321,1032,60,56,600.0
60,-1,290,1384,59,30,4800.0
60,0,324,1480,76,52,700.0
60,2,312,629,61,54,10000.0
60,4,319,1471,74,48,1000.0
60,1,322,1540,59,38,10000.0
60,-3,293,1348,53,31,600.0
60,0,361,1654,85,50,850.0
60,0,334,1502,74,34,550.0
60,3,306,1399,72,23,1000.0
60,7,335,572,61,62,800.0
60,0,316,1450,80,28,2900.0
60,3,343,1556,72,45,650.0
60,1,320,599,61,55,1000.0
60,0,312,1427,74,58,7400.0
60,3,305,1412,61,36,500.0
60,3,353,1661,69,59,2500.0
60,8,305,1418,70,30,550.0
60,2,344,1555,55,51,900.0
60,1,302,1354,59,31,700.0
60,1,330,1546,66,43,700.0
60,2,324,1458,67,34,2900.0
60,11,336,1579,57,46,1500.0
60,-2,316,1424,78,52,500.0
60,-3,321,1523,67,61,700.0
60,14,355,1658,67,43,250.0
60,0,316,1449,68,33,1000.0
60,2,368,787,57,58,1200.0
60,11,344,1575,65,45,10000.0
60,2,335,1554,67,44,700.0
60,-1,325,1520,60,49,900.0
60,16,343,1625,64,55,1700.0
60,0,331,1546,55,42,800.0
60,8,321,1435,79,33,700.0
60,2,326,1499,69,58,900.0
60,10,323,1461,69,37,850.0
60,0,347,1612,73,49,1300.0
60,5,316,1469,68,35,2400.0
60,2,332,1536,68,60,950.0
60,4,339,1554,66,41,8100.0
60,2,328,1529,73,58,4700.0
60,14,322,1478,66,33,700.0
60,2,343,1593,65,48,1000.0
60,2,364,1681,75,54,700.0
60,0,341,1562,66,43,1300.0
60,4,318,1440,74,26,5000.0
60,3,322,658,59,56,650.0
60,5,302,1377,67,57,650.0
60,-1,343,1624,71,44,1800.0
60,0,336,1664,64,54,1200.0
60,0,317,1451,60,33,750.0
60,5,352,1651,68,59,850.0
60,1,317,1451,63,48,650.0
60,4,365,1649,78,59,700.0
60,1,307,1427,66,61,950.0
60,-1,341,1597,68,41,950.0
60,2,366,1697,72,59,700.0
60,0,334,1526,68,39,1000.0
60,4,345,1640,67,57,6600.0
60,1,312,1458,53,34,2000.0
60,0,349,1580,72,45,4600.0
60,0,358,1601,78,50,1500.0
60,-1,320,1511,62,60,6500.0
60,0,323,1489,66,54,5500.0
60,1,320,1458,70,31,500.0
60,13,305,1410,59,61,1000.0
60,4,297,1320,54,31,700.0
60,2,317,1457,62,34,950.0
60,1,324,1514,76,54,900.0
60,3,341,1662,63,59,5500.0
60,2,305,1371,64,31,950.0
60,2,356,1642,73,47,650.0
60,1,326,616,62,61,700.0
60,1,344,1563,62,44,2800.0
60,2,341,1553,86,56,650.0
60,0,326,586,65,58,950.0
60,2,332,1523,69,62,4000.0
60,0,314,619,60,57,750.0
60,1,362,1694,76,54,650.0
60,2,326,584,61,59,1000.0
60,0,319,1468,69,29,550.0
60,1,344,1623,62,45,800.0
60,11,317,1501,67,59,6800.0
60,-16,308,1397,65,58,8700.0
60,-1,331,1576,63,59,1500.0
60,3,363,1674,65,54,900.0
60,3,342,1549,80,40,700.0
60,1,330,1507,62,35,9900.0
60,0,334,1556,60,42,650.0
60,0,330,694,62,60,2900.0
60,3,345,1541,71,37,1200.0
60,0,294,1341,64,24,1000.0
60,0,288,1331,65,22,900.0
60,4,323,1523,62,36,750.0
60,5,341,1601,60,44,950.0
60,0,328,1482,68,51,800.0
60,1,358,1611,64,54,750.0
60,-3,303,1397,73,59,2000.0
60,0,346,1576,80,41,4100.0
60,1,335,1529,71,53,900.0
60,0,304,1420,68,49,2200.0
60,2,333,1491,63,36,4900.0
60,3,312,1458,65,27,700.0
60,3,323,553,59,62,4000.0
60,0,353,1688,62,60,850.0
60,2,313,742,60,57,1900.0
60,1,331,1561,76,38,1300.0
60,0,337,1566,65,43,750.0
60,13,313,1367,64,25,800.0
60,1,338,1581,66,47,650.0
60,13,369,1705,76,59,7500.0
60,0,364,1746,65,61,1000.0
60,2,329,1485,70,56,2600.0
60,9,345,1626,55,56,950.0
60,13,332,1565,71,39,750.0
60,4,336,1591,73,52,1200.0
60,4,278,1309,58,29,800.0
60,0,292,1332,59,27,650.0
60,2,305,1401,54,63,800.0
60,0,330,1583,56,50,700.0
60,2,324,1516,74,59,800.0
60,4,345,1569,71,48,650.0
60,-10,317,1499,71,49,12700.0
60,30,322,1492,62,59,2500.0
60,7,319,661,64,65,3150.0
60,19,323,1461,69,37,2650.0
60,6,351,1655,59,55,2850.0
60,20,352,1651,68,59,4450.0
60,0,321,1455,62,29,2800.0
60,29,359,1671,71,47,2500.0
60,-2,330,1534,80,59,3150.0
60,15,344,1575,65,45,3550.0
60,25,331,1561,76,38,3100.0
60,1,344,1580,77,42,2250.0
60,-12,355,1630,78,49,3200.0
60,116,351,1624,70,57,4350.0
60,3,297,1375,65,58,3050.0
60,4,321,1474,86,56,5000.0
60,7,324,1544,68,49,4500.0
60,20,319,1453,68,58,5600.0
60,7,321,1504,66,57,3000.0
60,4,347,1596,81,59,5950.0
60,19,336,1506,80,58,4850.0
60,6,320,1522,71,58,7850.0
60,16,338,1602,76,54,3100.0
60,4,320,1524,67,59,8450.0
60,4,348,1624,72,59,3150.0
60,1,334,1560,58,47,900.0
60,1,344,1586,81,60,850.0
60,-1,364,1679,80,51,1200.0
60,1,296,1376,36,34,650.0
60,1,332,1528,62,38,4000.0
60,1,332,1639,69,42,550.0
60,0,359,1671,71,47,1500.0
60,1,358,1707,75,50,700.0
60,1,317,1412,85,50,700.0
60,1,309,1448,49,61,700.0
60,1,302,1392,63,27,600.0
60,2,322,1540,59,38,800.0
60,1,337,1527,62,56,1100.0
60,2,337,1516,85,56,800.0
60,2,340,1552,79,58,900.0
60,-1,334,1530,67,40,5100.0
60,0,311,1428,66,28,1100.0
60,0,340,1590,72,57,700.0
60,2,348,1594,68,46,1000.0
60,-1,356,1652,71,55,1000.0
60,1,324,1484,68,37,1200.0
60,38,325,650,62,56,3200.0
60,-2,319,1478,61,33,3100.0
60,4,327,1528,66,62,1000.0
60,2,307,1452,63,60,650.0
60,2,334,709,62,58,950.0
60,0,338,1560,72,40,750.0
60,12,336,1579,57,46,850.0
60,0,353,1683,66,50,5100.0
60,0,307,1471,60,56,750.0
60,0,340,1595,64,52,5100.0
60,0,355,1630,78,49,5100.0
60,0,302,1391,42,35,950.0
60,0,309,1421,65,30,750.0
60,0,336,1557,72,36,5100.0
60,1,320,1522,71,58,700.0
60,0,306,1399,72,23,800.0
60,1,344,1575,65,45,2900.0
60,1,323,602,63,61,4200.0
60,0,362,1721,66,59,650.0
60,0,349,1632,67,61,1000.0
60,2,350,1596,74,42,1300.0
60,1,323,1493,72,33,650.0
60,0,318,1521,52,39,850.0
60,0,312,1427,74,58,1500.0
60,0,350,828,60,60,850.0
60,3,357,1670,85,59,700.0
60,0,353,1715,63,57,700.0
60,1,321,1504,66,57,4900.0
60,1,323,1489,66,54,3100.0
60,1,320,1511,62,60,3100.0
60,0,322,1556,64,48,3100.0
60,1,318,653,60,54,5800.0
60,0,346,1623,63,58,750.0
59,1,336,1646,39,51,500.0
59,0,342,1693,40,56,7500.0
59,0,327,776,60,59,2000.0
59,-2,334,748,59,58,700.0
59,1,299,1409,33,44,800.0
59,-2,344,863,61,59,3000.0
59,0,341,1598,60,52,650.0
59,4,332,1555,58,41,550.0
59,1,333,785,61,54,950.0
59,0,330,1537,62,40,1600.0
59,2,316,1459,71,58,800.0
59,5,347,1603,77,45,600.0
59,2,337,798,60,59,3400.0
59,1,356,1694,55,56,800.0
59,1,334,1557,70,56,9500.0
59,-1,334,1561,72,59,650.0
59,0,333,755,57,59,650.0
59,0,343,891,61,58,950.0
59,4,315,1420,69,24,400.0
59,0,275,1268,44,29,750.0
59,1,350,1656,71,49,850.0
59,0,361,1638,67,51,750.0
59,-3,356,1611,79,43,700.0
59,-1,348,1607,73,39,9900.0
59,0,366,1745,68,55,4900.0
59,2,364,1677,74,59,10000.0
59,2,294,1355,51,31,750.0
59,-1,323,1555,53,40,700.0
59,1,352,1593,66,56,7300.0
59,1,354,1648,65,52,700.0
59,0,344,829,59,56,1000.0
59,1,363,1668,71,49,1000.0
59,0,319,1470,57,57,4000.0
59,-2,342,1582,85,53,1000.0
59,1,350,1636,73,56,9900.0
59,-1,333,1546,65,33,500.0
59,3,332,1526,72,37,6700.0
59,3,314,648,62,57,5000.0
59,2,335,1558,81,57,850.0
59,1,353,1653,67,53,1400.0
59,2,344,1563,78,44,750.0
59,1,335,1620,56,50,600.0
59,0,351,1594,83,42,700.0
59,1,331,1526,51,49,550.0
59,-2,323,1424,73,31,2300.0
59,0,348,1553,79,46,550.0
59,0,344,1593,69,45,600.0
59,-1,349,1610,74,45,800.0
59,1,337,1547,62,46,1000.0
59,2,347,1614,60,51,1000.0
59,3,346,1625,69,54,700.0
59,1,332,1521,69,40,550.0
59,0,345,1645,71,57,700.0
59,3,328,1565,61,50,450.0
59,-2,321,1510,73,57,850.0
59,1,348,1567,71,44,1000.0
59,0,311,1421,57,59,2000.0
59,3,345,1645,69,51,1200.0
59,0,343,1594,74,49,1000.0
59,5,342,1600,75,47,2000.0
59,2,320,1460,76,57,10000.0
59,0,336,1514,79,40,700.0
59,-390,349,1584,73,43,700.0
59,0,323,1446,76,26,500.0
59,2,324,1491,78,49,1200.0
59,4,352,1608,73,50,700.0
59,1,326,1536,69,36,600.0
59,0,308,1450,69,60,750.0
59,2,338,1586,63,46,3000.0
59,2,299,1520,33,55,2000.0
59,0,351,1655,66,54,8000.0
59,1,334,1500,68,55,800.0
59,1,299,1421,52,59,600.0
59,0,311,1420,64,26,1000.0
59,4,346,1613,63,53,750.0
59,-2,336,1557,79,45,800.0
59,-2,345,1560,80,58,500.0
59,3,317,1436,77,56,6900.0
59,2,314,1456,63,31,600.0
59,3,326,609,62,57,1100.0
59,0,328,1632,62,47,10000.0
59,-1,360,1682,71,58,2000.0
59,-1,341,719,62,59,1000.0
59,1,342,1567,65,52,650.0
59,1,323,1521,63,50,500.0
59,3,318,1461,65,57,550.0
59,0,310,1417,76,59,600.0
59,1,351,1618,79,50,1000.0
59,1,315,551,63,58,650.0
59,4,312,1418,71,25,1000.0
59,0,323,1460,72,30,2000.0
59,0,325,699,63,56,750.0
59,-2,320,1460,72,33,1300.0
59,-3,352,1656,65,48,7800.0
59,2,320,1509,64,47,9500.0
59,-1,336,1534,62,38,4600.0
59,0,330,1500,75,37,700.0
59,0,299,1392,61,24,900.0
59,34,317,606,60,51,700.0
59,4,324,1522,71,57,1800.0
59,10,344,1600,82,50,5000.0
59,22,327,1492,73,59,700.0
59,-2,322,1500,70,49,8300.0
59,2,333,1463,91,53,650.0
59,1,326,1473,75,35,4400.0
59,2,319,604,54,57,700.0
59,19,307,1409,76,57,450.0
59,2,315,630,55,61,8900.0
59,2,295,1366,53,33,950.0
59,1,320,604,62,56,3400.0
59,-1,332,705,58,56,8100.0
59,-1,332,1547,66,42,9800.0
59,0,342,1609,62,50,5500.0
59,0,325,1548,58,44,1700.0
59,2,342,1607,65,48,10000.0
59,2,283,1278,54,30,950.0
59,1,354,1640,76,40,1300.0
59,4,335,1540,72,55,650.0
59,-3,283,1331,62,23,1200.0
59,1,321,1460,71,47,600.0
59,1,353,1675,76,56,450.0
59,1,317,1451,74,31,8900.0
59,4,314,1452,74,56,800.0
59,0,287,1276,58,26,800.0
59,5,304,1413,65,58,1000.0
59,1,329,1549,62,40,700.0
59,2,327,1491,58,40,550.0
59,1,328,1492,64,36,650.0
59,3,308,1411,76,63,4000.0
59,0,310,1479,58,51,650.0
59,8,314,1474,68,59,900.0
59,2,317,1417,78,57,850.0
59,4,303,1406,67,49,1300.0
59,-1,330,1501,73,56,1800.0
59,1,318,1392,77,48,700.0
59,1,294,1376,65,29,650.0
59,2,317,1462,68,51,650.0
59,5,306,1410,58,57,1200.0
59,0,324,726,55,60,900.0
59,1,343,1592,72,51,10000.0
59,1,312,1444,52,41,700.0
59,1,327,1456,84,56,750.0
59,5,308,609,61,58,6200.0
59,1,362,1707,75,60,850.0
59,1,315,1478,64,28,800.0
59,1,330,1526,68,37,1000.0
59,1,320,1458,74,56,750.0
59,1,320,1519,62,53,850.0
59,0,317,576,60,61,750.0
59,0,332,1535,67,53,700.0
59,4,327,1538,63,60,550.0
59,2,329,1455,80,49,7000.0
59,1,327,1527,56,44,700.0
59,4,327,1540,71,64,550.0
59,2,317,604,60,56,850.0
59,0,344,1606,70,47,750.0
59,1,332,1564,68,54,650.0
59,1,319,538,68,55,9900.0
59,2,339,1573,73,52,2000.0
59,16,333,1555,79,56,10000.0
59,0,313,1456,63,57,800.0
59,2,314,1452,81,57,1400.0
59,5,325,1453,81,28,9000.0
59,1,312,1505,70,46,5000.0
59,1,328,1513,80,57,750.0
59,1,317,1528,67,60,850.0
59,2,317,1543,70,52,700.0
59,2,322,1565,50,60,8900.0
59,-1,341,1591,72,56,650.0
59,0,305,1448,55,28,700.0
59,2,311,1482,54,37,700.0
59,2,327,1555,77,51,650.0
59,0,281,1333,51,27,500.0
59,2,351,1556,81,46,10000.0
59,2,334,1592,82,54,1500.0
59,-1,346,1560,72,55,700.0
59,0,365,1717,79,54,850.0
59,0,357,1704,68,59,650.0
59,0,348,1640,63,47,950.0
59,1,335,774,59,56,650.0
59,1,330,1493,62,54,700.0
59,0,338,1544,80,57,9000.0
59,0,335,823,58,56,1900.0
59,0,321,736,58,58,1100.0
59,3,307,1381,84,55,600.0
59,2,349,1615,66,54,750.0
59,0,324,1474,65,35,750.0
59,1,345,1656,73,54,10000.0
59,0,321,745,59,58,500.0
59,1,341,1530,82,54,1500.0
59,2,338,904,58,59,750.0
59,1,328,1542,69,38,800.0
59,1,330,1536,71,61,2900.0
59,0,320,1467,68,31,2900.0
59,2,329,1508,78,56,850.0
59,4,352,1675,75,51,950.0
59,0,338,1555,63,43,700.0
59,0,333,652,64,59,950.0
59,32,342,705,64,55,700.0
59,3,319,1412,82,51,600.0
59,2,335,1579,69,49,950.0
59,1,284,1335,51,33,700.0
59,1,333,1515,76,35,1000.0
59,-1,318,1456,75,59,1000.0
59,0,311,686,60,55,800.0
59,4,332,597,60,64,1800.0
59,18,331,1468,81,55,10000.0
59,0,306,1403,75,57,650.0
59,0,343,1594,63,55,750.0
59,-1,305,1421,56,35,800.0
59,1,332,1521,69,35,750.0
59,0,332,1545,63,42,1000.0
59,7,301,1386,53,33,4000.0
59,2,305,1411,59,30,10000.0
59,0,334,1559,57,46,700.0
59,0,324,1553,55,56,900.0
59,-3,302,1387,54,27,900.0
59,7,329,1509,70,58,900.0
59,3,317,1462,55,43,700.0
59,6,285,1371,49,31,1200.0
59,0,344,1633,64,53,10000.0
59,0,322,628,62,52,650.0
59,1,299,1362,63,27,1000.0
59,-1,330,647,62,60,3200.0
59,0,307,1383,66,58,5800.0
59,4,327,1510,68,58,1000.0
59,2,321,1452,68,31,850.0
59,-1,337,1540,74,50,700.0
59,1,313,590,59,53,700.0
59,1,317,1397,80,51,900.0
59,1,320,638,64,54,500.0
59,2,310,1443,73,58,700.0
59,-1,302,1395,67,34,600.0
59,0,290,1330,59,27,500.0
59,1,333,1540,69,43,700.0
59,5,332,1488,70,35,700.0
59,1,340,1573,67,50,8300.0
59,139,312,1468,72,59,7900.0
59,1,310,1447,70,45,350.0
59,0,347,696,61,61,5500.0
59,-1,326,591,60,58,700.0
59,0,311,1436,65,61,500.0
59,0,314,1456,71,57,1000.0
59,4,340,1579,74,57,500.0
59,1,317,1477,73,57,2100.0
59,1,316,1412,66,51,850.0
59,1,315,1428,72,34,2500.0
59,1,325,1467,82,58,1400.0
59,2,329,766,57,62,500.0
59,124,312,1400,88,43,10000.0
59,2,331,1450,68,36,3800.0
59,3,298,1349,65,25,650.0
59,1,323,1487,56,43,550.0
59,3,293,1346,63,29,7200.0
59,2,325,654,59,59,6900.0
59,-1,285,1328,66,59,650.0
59,1,315,1492,68,48,700.0
59,2,325,1538,70,49,10000.0
59,2,325,669,57,59,2800.0
59,4,310,1435,79,59,700.0
59,-1,288,1322,59,22,500.0
59,2,321,1481,83,42,600.0
59,3,311,1414,65,59,1000.0
59,9,314,1430,64,33,3400.0
59,3,307,1426,67,34,8000.0
59,-3,291,1342,67,29,700.0
59,1,315,1482,46,40,9900.0
59,-1,340,1594,72,54,650.0
59,0,337,1575,70,48,5000.0
59,-2,351,1619,67,47,1000.0
59,1,327,1491,79,54,650.0
59,6,309,1395,67,26,900.0
59,0,307,1434,73,61,750.0
59,2,279,1333,50,32,650.0
59,1,317,626,63,59,950.0
59,12,325,1507,58,39,650.0
59,1,337,662,59,57,900.0
59,11,336,1553,59,46,650.0
59,3,318,1464,77,53,3000.0
59,4,317,1451,74,52,9900.0
59,0,318,1402,81,56,1500.0
59,2,324,1491,65,40,1400.0
59,2,323,1530,70,57,9900.0
59,0,323,1442,82,55,2000.0
59,-1,322,1499,55,44,10000.0
59,-1,335,1489,80,52,700.0
59,1,302,1393,68,58,2000.0
59,4,305,1390,76,23,2200.0
59,1,330,1534,66,37,9100.0
59,-1,334,1579,62,56,900.0
59,0,324,1476,75,55,1900.0
59,-2,308,1436,71,28,5400.0
59,0,312,1427,73,26,700.0
59,0,331,1513,77,46,700.0
59,2,349,1665,62,56,650.0
59,-2,293,1325,54,29,550.0
59,0,353,1658,69,55,700.0
59,1,323,1446,74,30,5000.0
59,3,327,1526,70,41,10000.0
59,6,275,1244,51,24,2400.0
59,2,278,1290,53,23,2400.0
59,2,295,1360,69,50,550.0
59,2,308,1406,64,28,550.0
59,64,317,1458,83,56,10000.0
59,0,344,1599,77,46,500.0
59,1,312,1411,64,37,2000.0
59,13,336,1546,68,45,550.0
59,-1,337,1566,68,42,900.0
59,0,315,1404,69,34,4000.0
59,3,310,1433,63,34,1000.0
59,0,347,1646,77,48,10000.0
59,5,312,1429,71,46,700.0
59,3,335,1576,62,48,5900.0
59,4,327,1512,68,36,10000.0
59,4,357,1658,77,54,500.0
59,4,319,1495,66,58,500.0
59,-1,341,1576,70,42,700.0
59,0,329,1467,69,36,8300.0
59,1,300,1371,65,32,1800.0
59,1,305,1411,53,36,2800.0
59,0,339,1528,65,43,1100.0
59,2,324,1458,82,61,550.0
59,1,333,1562,71,43,1300.0
59,5,336,1617,67,58,650.0
59,8,329,1595,62,54,450.0
59,1,298,1340,59,24,750.0
59,1,325,1448,71,32,700.0
59,2,308,1388,65,30,650.0
59,0,337,717,60,61,8900.0
59,20,304,1453,80,53,1800.0
59,-3,339,639,62,59,1100.0
59,5,347,1563,82,54,700.0
59,0,331,1584,67,50,700.0
59,3,353,1664,70,60,700.0
59,104,317,1405,65,58,7300.0
59,3,302,1403,67,60,4800.0
59,0,323,1470,55,36,900.0
59,4,314,1420,72,57,2500.0
59,0,303,1428,67,61,10000.0
59,1,334,1503,81,56,1200.0
59,1,318,1441,71,29,700.0
59,2,323,1506,59,46,3500.0
59,4,357,1642,67,56,700.0
59,2,362,1714,74,49,750.0
59,3,329,1534,70,54,500.0
59,0,311,1383,67,33,850.0
59,0,311,1415,76,56,700.0
59,3,327,1516,77,57,9800.0
59,2,294,1413,51,61,700.0
59,2,341,1566,79,43,800.0
59,2,296,1364,72,53,750.0
59,2,300,1369,70,57,900.0
59,1,293,1326,65,26,1000.0
59,1,334,1556,82,59,700.0
59,0,316,1439,75,58,800.0
59,0,327,1475,68,36,900.0
59,1,291,1307,59,25,700.0
59,0,307,1383,66,58,700.0
59,15,317,1405,65,58,2000.0
59,1,329,1524,64,36,700.0
59,0,321,1396,83,54,950.0
59,0,315,1461,70,56,1200.0
59,0,305,1457,46,35,650.0
59,2,317,1497,62,56,700.0
59,-1,331,1572,67,61,750.0
59,0,354,1653,67,53,800.0
59,0,327,1508,69,33,700.0
59,0,304,1441,66,60,700.0
59,0,353,1653,67,53,2000.0
59,-2,347,1646,77,48,2100.0
59,1,320,1484,68,57,800.0
59,-1,310,1467,53,60,1000.0
59,13,367,1685,76,57,1200.0
59,1,310,1449,64,61,2000.0
59,4,320,1460,76,57,850.0
59,0,313,1469,67,56,3900.0
59,6,317,1458,83,56,1000.0
59,0,308,1389,79,53,1200.0
59,4,301,1386,53,33,1000.0
59,0,317,1436,77,56,900.0
59,9,331,1468,81,55,1000.0
59,4,327,1516,77,57,2400.0
59,1,347,1608,64,50,1300.0
59,0,335,1570,59,42,950.0
59,2,329,1527,72,58,750.0
59,1,294,1323,61,27,1000.0
59,1,342,1693,40,56,5100.0
59,0,361,1720,67,55,700.0
59,-1,346,1591,72,57,2400.0
59,0,344,1582,84,57,1000.0
59,1,337,1571,79,55,1200.0
59,0,326,1473,75,35,650.0
59,0,304,1390,70,27,5100.0
59,0,293,1305,61,26,1400.0
59,-2,331,675,58,65,700.0
59,0,312,1385,67,29,850.0
59,0,330,1541,53,44,700.0
59,0,308,1443,61,32,700.0
59,0,353,1653,70,38,1100.0
59,0,350,1636,73,56,4400.0
58,1,279,1369,32,38,750.0
58,2,313,1549,33,47,3800.0
58,1,326,1591,42,50,2700.0
58,-1,331,802,60,57,1200.0
58,11,323,808,58,57,800.0
58,-1,284,1320,32,33,1000.0
58,1,340,1623,56,55,700.0
58,2,332,803,55,57,700.0
58,3,325,1567,59,40,450.0
58,1,302,1382,66,28,800.0
58,6,357,1676,67,51,10000.0
58,1,349,1570,77,39,750.0
58,0,326,1553,70,34,950.0
58,1,345,1635,58,48,1000.0
58,0,295,1380,60,31,950.0
58,-1,342,1598,77,51,700.0
58,1,345,1621,76,42,700.0
58,1,322,1489,64,34,550.0
58,0,309,1424,68,26,900.0
58,4,357,1634,62,53,700.0
58,-1,324,1548,47,47,10000.0
58,0,338,1545,76,51,550.0
58,0,284,1284,54,29,650.0
58,1,319,683,59,54,900.0
58,2,334,1571,70,42,1000.0
58,2,356,1669,58,56,1300.0
58,0,309,609,59,60,3900.0
58,1,315,1474,70,57,850.0
58,2,337,1575,57,49,1000.0
58,1,344,1544,88,48,650.0
58,1,318,1430,69,55,1000.0
58,3,302,589,58,63,900.0
58,0,316,1446,66,31,800.0
58,-3,337,1559,82,56,10000.0
58,-1,337,1586,55,51,10000.0
58,0,352,1639,73,45,750.0
58,0,360,1657,70,46,1500.0
58,0,319,1539,59,41,10000.0
58,2,333,1530,72,54,550.0
58,1,324,1507,73,48,700.0
58,1,341,1551,68,50,1300.0
58,2,352,1641,65,45,1000.0
58,0,292,1344,53,35,950.0
58,0,346,1626,68,55,1000.0
58,1131,322,747,55,60,3400.0
58,-1,316,1424,70,55,3200.0
58,0,329,1558,61,57,5000.0
58,11,313,641,63,59,2000.0
58,6,284,1349,51,29,5400.0
58,-1,322,638,62,61,9000.0
58,1,315,697,61,59,1300.0
58,2,315,1421,78,24,1400.0
58,0,297,583,58,58,950.0
58,0,326,694,60,54,2500.0
58,1,341,1597,67,52,450.0
58,-1,296,1366,61,24,500.0
58,0,334,1524,71,46,1000.0
58,-2,292,1348,54,26,2000.0
58,0,318,1521,68,60,10000.0
58,0,328,1531,63,37,900.0
58,-1,307,1430,68,58,850.0
58,1,294,1388,60,55,650.0
58,2,330,1528,73,39,700.0
58,0,312,1454,72,27,5000.0
58,0,332,1580,58,46,9100.0
58,3,318,1502,81,46,700.0
58,3,322,1495,59,38,5400.0
58,2,309,1429,68,56,700.0
58,-2,319,618,61,54,800.0
58,2,314,644,63,58,3100.0
58,14,323,612,57,56,700.0
58,-3,321,1489,74,51,8900.0
58,0,325,1582,66,46,5400.0
58,0,300,1345,72,57,9900.0
58,1,331,1555,67,45,9200.0
58,0,304,594,58,57,750.0
58,3,337,1537,72,58,600.0
58,4,304,614,58,57,550.0
58,0,321,1558,70,33,1000.0
58,0,321,1458,80,48,700.0
58,4,315,1509,64,39,9200.0
58,0,309,600,60,59,500.0
58,-1,352,1629,71,51,800.0
58,1,311,576,59,58,800.0
58,1,326,1513,67,48,8400.0
58,7,318,677,62,59,2500.0
58,2,332,1501,78,54,400.0
58,2,344,1596,68,49,10000.0
58,1,347,1587,73,46,750.0
58,2,336,1564,70,52,1400.0
58,2,331,1531,64,54,750.0
58,-1,328,1591,63,47,700.0
58,1,300,1371,67,28,850.0
58,4,299,1400,66,56,700.0
58,1,341,1582,65,46,9900.0
58,1,359,1585,84,49,950.0
58,9,331,1551,67,48,600.0
58,-1,354,1611,69,49,600.0
58,3,310,1427,67,46,3200.0
58,1,310,1400,74,27,10000.0
58,1,335,1490,69,55,800.0
58,1,310,1388,73,55,10000.0
58,9,283,1362,55,55,750.0
58,1,338,1578,66,44,700.0
58,1,342,1610,64,51,950.0
58,3,359,1665,69,52,5000.0
58,0,322,1407,80,26,700.0
58,2,333,1585,64,45,850.0
58,2,285,1303,55,29,900.0
58,0,340,1622,67,51,500.0
58,7,332,1600,67,47,1100.0
58,0,334,841,60,58,500.0
58,4,306,1414,56,33,500.0
58,0,316,642,60,49,10000.0
58,0,324,712,60,58,1900.0
58,1,294,1368,64,60,700.0
58,0,307,1444,63,55,2900.0
58,-1,352,1673,70,52,900.0
